0.010, 0.0100, 0.4871
0.020, 0.0200, 0.7040
0.030, 0.0300, 0.8774
0.040, 0.0400, 1.0858
0.050, 0.0500, 1.3173
0.060, 0.0600, 1.4944
0.070, 0.0700, 1.6885
0.080, 0.0800, 1.9051
0.090, 0.0900, 2.0865
0.100, 0.1000, 2.3272
0.110, 0.1100, 2.5078
0.120, 0.1200, 2.6781
0.130, 0.1300, 2.9012
0.140, 0.1400, 3.1061
0.150, 0.1500, 3.3043
0.160, 0.1600, 3.4782
0.170, 0.1700, 3.7021
0.180, 0.1800, 3.8936
0.190, 0.1900, 4.0915
0.200, 0.2000, 4.2981
0.210, 0.2100, 4.5010
0.220, 0.2200, 4.7265
0.230, 0.2300, 4.9243
0.240, 0.2400, 5.0821
0.250, 0.2500, 5.3111
0.260, 0.2600, 5.4948
0.270, 0.2700, 5.6876
0.280, 0.2800, 5.8808
0.290, 0.2900, 6.0858
0.300, 0.3000, 6.2998
0.310, 0.3100, 6.4931
0.320, 0.3200, 6.7019
0.330, 0.3300, 6.9147
0.340, 0.3400, 7.0689
0.350, 0.3500, 7.3034
0.360, 0.3600, 7.4717
0.370, 0.3700, 7.6825
0.380, 0.3800, 7.9051
0.390, 0.3900, 8.1106
0.400, 0.4000, 8.3102
0.410, 0.4100, 8.5132
0.420, 0.4200, 8.6883
0.430, 0.4300, 8.9073
0.440, 0.4400, 9.1034
0.450, 0.4500, 9.2882
0.460, 0.4600, 9.4927
0.470, 0.4700, 9.6938
0.480, 0.4800, 9.8916
0.490, 0.4900, 10.0832
0.500, 0.5000, 10.2912
0.510, 0.4900, 10.1526
0.520, 0.4800, 9.9663
0.530, 0.4700, 9.7608
0.540, 0.4600, 9.5798
0.550, 0.4500, 9.3836
0.560, 0.4400, 9.1367
0.570, 0.4300, 8.9484
0.580, 0.4200, 8.7523
0.590, 0.4100, 8.5602
0.600, 0.4000, 8.3763
0.610, 0.3900, 8.1633
0.620, 0.3800, 7.9586
0.630, 0.3700, 7.7697
0.640, 0.3600, 7.5883
0.650, 0.3500, 7.3713
0.660, 0.3400, 7.1580
0.670, 0.3300, 6.9721
0.680, 0.3200, 6.7595
0.690, 0.3100, 6.5721
0.700, 0.3000, 6.3553
0.710, 0.2900, 6.1822
0.720, 0.2800, 5.9932
0.730, 0.2700, 5.7587
