1.760, -0.2600, -4.8288
1.770, -0.2700, -5.0175
1.780, -0.2800, -5.2515
1.790, -0.2900, -5.4118
1.800, -0.3000, -5.6173
1.810, -0.3100, -5.8000
1.820, -0.3200, -6.0481
1.830, -0.3300, -6.2594
1.840, -0.3400, -6.4094
1.850, -0.3500, -6.6553
1.860, -0.3600, -6.8015
1.870, -0.3700, -7.0373
1.880, -0.3800, -7.2198
1.890, -0.3900, -7.4085
1.900, -0.4000, -7.6458
1.910, -0.4100, -7.8276
1.920, -0.4200, -7.9984
1.930, -0.4300, -8.2183
1.940, -0.4400, -8.4143
1.950, -0.4500, -8.6597
1.960, -0.4600, -8.7972
1.970, -0.4700, -9.0023
1.980, -0.4800, -9.2271
1.990, -0.4900, -9.4261
2.000, -0.5000, -9.6220
